555.73,32992,56992
61.833,0,3571
61.067,0,6854
66.933,0,8727
62.667,0,4822
61.967,0,4428
71.867,0,16727
70.033,0,3823
63.867,0,3813
66.1,0,4540
179.87,4594,28567
1112.3,57076,75837
189.5,5075,30175
74.6,0,6202
66.5,0,9649
294.93,14378,38304
53.533,0,8765
67.9,0,8999
65.133,0,3503
62.133,0,14842
191.03,6476,31823
52.467,0,4769
715.87,42120,63924
526.67,29247,51967
107.8,66,23219
71.8,0,4496
59.567,0,16858
85.867,0,20387
73.9,0,8618
69,0,4740
68.1,0,3649
291.67,14519,39907
62.6,0,14859
57.4,0,4225
194.77,6300,32361
70.2,0,12586
68.8,0,3744
62.933,0,3763
65.767,0,3565
85.133,4,4546
68.7,0,16555
79.3,0,4645
268.37,11908,36470
331.7,19001,43308
68.033,0,4094
72.7,0,4308
72.833,0,6250
60.8,0,4439
118.73,319,22946
56.067,0,3293
61.233,0,7219
71.1,0,6559
310.2,14643,38704
69.6,0,3676
60.267,0,4581
72.133,0,12369
71.667,0,12915
69.233,0,4561
69.2,0,3967
63.067,0,4030
1124.3,60356,79919
70.9,0,3874
61.833,0,6517
58.233,0,3633
71.933,0,15788
124.93,746,23271
90.267,0,18508
52.4,0,2851
64.767,0,10804
44.367,0,4628
61.633,0,9074
62.833,0,3800
60.033,0,3406
163.2,3778,29552
72.867,0,4119
58.5,0,3442
64.933,0,3990
67.8,0,4031
77.167,0,4035
61.5,0,4177
68,0,7064
310.93,16071,41350
59.433,0,13847
64.167,0,3710
65.533,0,3607
57.6,0,3811
79.967,0,4376
61.067,0,3752
119.07,337,22593
236.97,9686,36017
57.5,0,4253
70.367,0,4149
368.7,21127,45058
181.77,5298,29482
431.5,24161,48173
163.8,3522,27011
64.667,0,7286
71.9,0,4382
71.533,0,3966
60.133,0,3896
51.8,0,2914
77.1,0,4338
72.9,0,8197
460.97,26181,49103
70,0,4017
65.4,0,3546
59.633,0,3524
65.2,0,9968
68.667,0,4850
63.167,0,4431
73.9,0,6539
56.5,0,6070
188.1,6024,31810
69.067,0,3595
75.267,0,3611
87.667,0,9051
70.567,0,3989
63.167,0,15255
60,0,3421
76.5,0,4117
73.9,0,11492
62.6,0,4328
213.87,8054,32354
57.267,0,3238
73.5,0,4284
65.567,0,4011
80.533,0,4501
490.63,27878,50367
70.933,0,3731
73.067,0,15691
74.833,0,3755
50.233,0,2811
52.8,0,4002
92.533,0,20130
77.8,0,4251
573.27,32028,53484
60.5,0,3288
96.833,0,21762
74.233,0,4987
291.1,15458,39467
75.733,0,12087
73.533,0,3691
60.067,0,3627
69.133,0,14664
58.3,0,4481
476.3,27192,49200
65.367,0,3603
67.333,0,5598
407.93,22434,45338
72.533,0,17443
509.07,29909,53187
75.367,0,3911
70.533,0,3887
60.167,0,3458
58.967,0,4028
1060.7,54120,73299
112.37,137,23529
67.033,0,4056
131.77,1525,25841
71.233,0,7295
65.433,0,4060
73.267,0,4156
65.1,0,3964
181.27,4712,30285
75.533,0,4306
70.2,0,6731
278.53,11744,37568
71.567,0,8232
68.833,0,3608
241.3,9503,35203
282.67,12185,34811
76.967,0,4826
377.8,20504,44649
245.77,11703,37226
296.73,14103,38945
508.77,28308,49466
62.767,0,3585
74.8,0,5067
76.7,0,4294
134.6,873,22886
59.233,0,3467
63.733,0,6683
74.967,0,4781
65.233,0,3449
81.433,0,4959
76.433,0,3945
59.2,0,4422
69.8,0,12890
75.6,0,4072
121.17,500,24419
355.03,18596,42281
60.033,0,3883
78.1,0,4581
