62.867,0,11050
114.3,230,24696
69.267,0,13809
353.87,22014,46863
159.43,3858,30146
235.1,10021,36930
216.53,8215,35457
88.1,0,21098
218.6,8841,35712
134.7,1496,26659
70.267,0,15391
73.333,0,17057
193.77,6893,34546
104.1,6,23217
229.97,8696,35878
93.5,2,15153
184.03,5630,31958
64.3,0,11653
160.4,4116,29819
122.93,769,26940
70.767,0,17609
64.967,0,14149
346.83,19719,47140
84.067,0,21957
234.83,10418,36988
122.73,690,27097
351.6,19554,46998
403.77,28048,51722
271.33,13801,40199
194.5,6573,31565
160.03,4169,31243
100.4,0,23335
92.533,0,22814
370.23,20009,45690
159.7,2907,28529
255.57,12036,38656
71.8,0,18142
296.47,15744,41218
160.67,3088,27979
264.4,12227,39048
68.733,0,17247
64.233,0,15782
146.2,2206,27476
73.733,0,14560
165.13,3422,27454
107.23,45,24112
174.03,5196,32283
290.17,14345,40599
260.3,12869,38933
250.77,11322,38168
76.967,0,18493
73.667,0,10438
285.4,14946,40951
369.7,20716,48900
64.3,0,16214
205.1,7325,33863
174.53,3765,28537
182.53,5801,32811
186.43,5189,31020
123.3,733,24782
247.07,11997,37485
212.47,8207,34169
100.9,3,23896
458.3,31604,52780
197.93,7391,33370
242.2,9930,35835
93.9,0,22461
105.07,35,24531
307.53,16357,43278
121.3,958,26922
135.1,1555,28729
67.167,0,6545
126.4,880,27438
230.23,9972,35333
150.6,2979,29587
255,11460,37585
132.07,1094,26967
459.2,27209,53674
95.733,1,23305
226.23,10236,36783
67.467,0,18487
63.4,0,14275
87.233,0,21897
155.03,2576,29368
207.07,7417,34591
113.53,190,26170
188.9,6498,32705
193.03,5354,33192
80.467,0,18872
229.3,10832,37354
65.967,0,12346
245.53,13029,38627
137.3,1662,25969
154.3,4113,30097
438.2,30361,51964
106.4,18,23367
84.267,0,20131
228.53,11024,37619
126.1,905,26380
132.53,1449,26094
