187.1,7724,47629
156.53,3546,39701
130.1,1817,39283
128.73,1050,39106
151.43,2490,41526
515.73,31504,56288
148.1,3178,39040
156.67,2930,43138
198.33,6442,50764
140.23,1586,41714
474.83,28731,53820
108.13,45,35445
107.57,83,36612
123.67,539,44327
203.57,9773,48346
206.7,7683,46789
145.23,2089,45796
278.8,12747,43008
95.2,0,28483
381.07,23591,51788
184,7275,44394
259.77,14848,54615
131.43,1015,39048
159.53,4357,42496
128.93,927,39628
128.13,829,36547
165.87,3897,40256
164.03,2968,44035
181,5718,48799
245.8,14514,48193
163.37,3549,47616
134.7,1938,36437
279.83,17572,57462
174.63,7367,52123
291.87,15624,56080
146.5,2472,43005
203.43,8145,45900
214.93,9233,48889
131.13,767,39944
142.47,2758,45339
100.93,0,36891
196.53,6565,48281
175.53,2803,42711
186.4,5171,48449
222.23,12164,56765
121.4,372,33715
106.13,18,34913
288.43,16199,46107
120.87,438,41337
136.1,1399,35540
87.367,0,31165
144.3,2180,42164
120.37,429,37938
267.87,12819,43232
114,158,31117
143.37,2282,41806
127.97,1304,39721
135.77,2878,37127
206.9,9864,42709
130.89,1856,39620
143.03,3355,48781
121.4,378,36883
325.27,18872,53942
162.73,3651,36028
118.17,449,40589
110.5,101,36286
130.87,1143,41803
144.23,1686,38522
139.5,1315,42171
282.77,14117,47306
200.43,8268,49180
165.53,4896,46821
110.8,88,34950
168,4387,41360
122.03,781,35010
117.87,325,38934
127.67,870,33990
143.2,2618,46735
293.37,16445,46599
256.33,13282,52440
96.2,0,35024
107.07,69,34385
109.68,60,42475
85.438,0,29340
241.5,10764,45472
200,8266,45126
168.2,4535,46015
107.23,76,37291
334.13,19827,50882
181,4979,47478
105.47,8,31709
268.7,14415,45695
139.4,1532,42389
230.67,9777,49286
141.47,4852,50969
138.53,3644,43517
147.77,1888,34773
150.2,3123,37553
115.17,294,38429
256.6,12672,46975
137.07,1878,48009
143.8,1795,40408
232.23,9664,42376
214.17,8048,43714
129.67,700,35802
109.93,96,31522
108.53,104,41699
189.07,7083,39532
274.97,12987,46247
139.53,1494,42566
211.93,8813,48221
165.93,3774,43913
181.33,4732,40375
137.57,2517,42585
194.57,7414,44416
118.33,449,37294
100.1,2,38478
288.8,15126,44467
105,43,31522
367.8,21368,48975
328.33,17706,48728
147.1,1778,39094
125.87,595,45545
433.8,26117,52048
267.3,15236,47320
169.23,4261,46355
188.4,4550,37874
140.03,2722,45455
373.37,21232,54420
127.67,1507,45278
135.57,1351,41722
160.17,4475,39052
222.17,8892,44201
119,652,35441
113.93,270,36925
181.27,7158,43471
105.03,26,38603
267.37,11756,42853
126.97,679,41350
164.63,3094,43478
155.63,2669,35128
125.2,503,37349
154,2310,44669
258.17,16020,56016
195.03,8268,44954
224.9,9946,45937
173.97,5891,43793
290.5,16596,47860
215.67,10021,49987
168.97,4659,47009
118.7,353,41830
163.7,4871,43698
149.4,3447,44307
213.03,10636,47681
193.47,8858,53374
107.6,63,39724
233.9,11272,47663
193.23,7116,45933
325.6,17477,48377
219.17,9268,46477
285.67,13393,47331
152.07,4680,44568
214.77,10666,50345
161.43,4438,42310
161.4,4542,39256
223.37,12517,50382
170.03,5037,41659
166.7,3500,43230
312.8,19357,47959
278.17,12753,45476
171.03,5665,45124
186.73,15519,63365
229.53,10261,42302
128.77,753,36451
264.9,12162,44429
110.37,172,42459
179.63,5311,46610
247.17,11967,51303
110.6,102,40769
132.3,1211,43272
292.07,15835,52692
114.13,187,38176
445.93,26081,51316
328,17962,57953
166.17,8792,52954
161.5,2269,37824
197.7,8440,47053
212.27,7755,42933
119.43,410,42168
163.43,5250,44655
104,8,34937
220.1,12298,55321
214.87,7991,41410
161,5824,47300
278.5,15305,50121
224.8,8981,40040
93.767,0,34101
171.37,4275,38722
102.87,15,31936
119.7,324,36968
210.8,6726,41000
110.2,67,33807
186.97,7410,45260
289.73,16695,45660
110.9,112,40663
111.63,215,37226
110.8,127,41563
144.1,2347,39838
192.37,6413,45231
178.9,6545,38892
217.7,10227,51179
105.47,107,39986
119.77,503,43327
130.13,1405,37857
334.6,19124,49675
152.9,3517,44440
115.37,270,38644
99.233,0,32327
112.67,146,37449
115.8,268,38296
222.93,13155,60878
122.27,540,35196
260.03,13814,53418
217.13,8940,47942
231.9,10146,44373
141.3,3708,47171
145.37,2497,44962
106.87,25,34818
166.27,4483,43248
117.4,477,38027
205.53,7481,42063
184.33,5237,40442
98.7,0,36437
339.03,17395,45902
86.933,0,30963
116.73,271,33769
181.23,6225,45868
227.5,10728,45371
186.4,5647,44037
213.2,10624,46739
491.37,29008,53852
376.23,20923,48567
121.23,369,39203
163.7,3564,41461
96.633,9,30822
146.37,1977,40232
122.7,923,38106
97.867,1,35542
136.9,2527,45859
151.23,3744,48838
116.17,264,37604
152.83,2672,37958
142,2279,43833
132.27,2295,47885
230.17,13794,52674
191.83,4417,37857
202.97,8713,47744
128.9,991,40098
101.13,3,31117
122.8,512,40337
217.73,8016,43384
180.5,5493,39363
108.5,61,37002
207.57,14854,60781
145.7,3063,41426
192.53,8396,45193
202.63,8604,52026
205.37,6932,44580
141.83,2367,40448
143.1,1234,40884
194.23,6547,48169
92.267,0,35635
161,5176,47807
152,2628,39961
91.067,0,29149
118.33,566,42411
161.5,4549,42470
420.03,23919,51611
216.4,8710,43648
97.6,0,34328
265.27,15518,53339
99.733,0,36887
139.1,2042,46494
111.9,136,37134
163.93,6131,44472
140.3,1625,41369
398.7,23893,56247
239.37,10781,48252
100.27,2,30942
170.13,4167,38364
79.6,0,29153
129.93,803,38114
189,6664,43000
114.81,99,39216
116,211,35513
110,125,44572
159.13,4636,41253
138.77,1418,44867
147.23,1681,37021
153.23,4911,50762
105.4,49,38318
120.47,725,37742
164.4,5279,40670
148.77,4404,48331
118.83,315,34977
150.47,3548,46879
129.87,722,37017
113.23,144,31068
268.83,12448,44627
211.6,12151,53386
213.53,8383,50432
131.2,1126,34892
95.8,0,32698
106.1,36,34234
156.03,2942,40128
155.03,5413,53239
227.87,11696,53511
129.7,1030,42145
191.63,6215,46318
283.37,15113,45908
192.5,5848,45228
95.867,0,36467
173.1,4950,41644
133.33,1127,43097
413.7,26459,54415
190.6,7139,49362
454.03,27830,54419
160.47,2965,42100
198.43,7871,45008
321.3,17893,47005
160.27,4102,45082
112.43,222,40393
389.83,23961,48742
312.17,15951,51880
265.93,14568,54427
301.93,16253,44944
187.1,6741,42925
153.93,5469,49484
167,4880,46834
150.53,4150,45020
104.13,1,31597
146.63,3838,41523
119.33,344,34266
210.8,8208,36501
151.27,2839,38978
98.9,0,32330
121.5,403,35404
203.93,7017,46447
110.97,108,35165
262.03,14343,48605
144.17,2170,41452
103.07,20,34275
207.1,8236,44880
96.2,0,32944
127.6,1189,39685
157.37,7843,56221
141.53,2714,42875
131.9,1047,42036
319.13,15965,50851
210.63,9203,47265
279.77,14868,49353
155.8,5387,53273
101.43,7,31303
99,1,36345
179.1,5439,45656
242.93,13048,54469
233.47,9822,48491
200.03,6195,44830
165.67,3896,44166
122.67,430,42828
122.93,431,31329
199.83,8423,50336
200.3,7415,45749
103.07,3,37078
139.03,1138,35473
253.33,13110,50415
87.688,0,29495
213.53,7609,46746
141.77,3447,44215
117.17,332,32263
255.67,12838,44983
171.6,3563,45230
129.3,931,42550
133.1,2169,37425
95.933,0,33736
134.93,2391,42304
188.07,7179,40836
157.77,3474,42187
120.67,369,33688
98.033,0,27962
271.53,14670,44554
199.87,7887,49877
300.37,15024,48187
158.27,3953,40424
500.33,30376,56486
247.67,12143,44162
265.03,12805,43888
169.57,4149,38606
250.23,13174,48202
217.47,10843,45837
128.6,1764,41306
122.5,820,43688
217.57,10776,47554
331.17,21457,53492
112.13,116,37640
102.97,5,39253
137.87,1933,45929
89.7,0,31814
108.9,53,38790
245,10714,46308
148.83,3491,46606
147.43,3879,45305
260.3,13715,50803
121.77,415,36477
98.733,0,31172
223.37,12101,57470
223,9832,44822
318.6,16757,45845
134.13,1835,41233
96.2,0,34452
142.23,1361,39706
141.8,2235,35770
126.2,1281,36778
165.03,3815,40762
244.63,13117,46027
429.63,25368,47319
123.97,757,43627
92.467,0,33371
252.97,12180,52526
180.77,6599,46976
159.63,3352,41156
154.6,3077,45399
148.23,5872,51767
152.87,2267,45200
116.03,239,33091
160.33,4572,46611
128.8,1191,42582
141.77,2212,42757
255.9,13575,45453
395.8,24330,50618
215.73,8692,41378
100,19,33372
195.6,8778,48019
116.97,290,37180
232.83,8634,44816
140.07,2157,41496
98.6,3,35140
333.83,18264,45167
111.9,116,38670
147.9,2222,43208
