264.9,16476,62387
128.67,1268,43516
121.27,627,35889
123.4,1634,43575
265.8,15193,45930
177.5,5167,43996
116.77,451,36312
89.233,0,34755
169.93,5766,46720
112.57,134,37402
140.17,989,33825
118.33,605,38902
104.27,2,36046
153.67,3357,39459
178.87,4985,45878
143.73,1927,36200
379.93,22148,57663
178.53,5237,53640
238.47,12844,45996
91.3,0,36590
117.15,385,41092
195.23,7446,43633
162.53,2723,40934
109.1,87,36659
197.53,7564,52140
95.533,0,26914
153.33,3055,42761
114.23,288,39212
198.4,7844,52556
161.33,2736,38371
186.47,5289,44065
264.33,12551,48891
163.53,4512,46170
119.77,574,42896
90.267,0,29030
247.7,13132,48045
262.43,14432,52665
349.6,17542,41480
109.63,91,35890
167.67,4647,44254
267.8,13224,50815
182.27,3642,46907
107.63,49,29163
127.83,656,39965
129.5,1588,44574
161.57,4038,41325
137.4,3054,43573
127.13,806,41959
132.8,1427,44214
152.2,4031,48749
245.47,9559,44928
145.43,3709,44072
178.9,6394,44938
140.63,2125,46271
316.5,18217,44950
136.2,1986,45028
368.8,22816,56329
123.63,521,36206
177.23,7719,53140
89.633,0,29544
390.73,22584,49255
92.167,0,30166
116.63,474,37155
139.33,2360,39568
109.97,86,36548
119.17,370,40332
404.63,24588,56851
145.38,4167,44235
201.93,7742,42572
377.2,22299,50000
648.27,38976,59199
112.33,122,32226
243.03,12040,46316
309.9,16626,47909
118.87,520,35957
94.567,0,28228
291.9,16801,52189
113.33,147,33953
102.83,11,40718
124.13,569,37198
129.33,727,39095
172.23,3416,39318
127.87,895,36158
228.17,9245,51978
111.37,142,30362
205.83,7547,39707
200.37,9824,45159
150.33,3305,45269
117.87,271,42215
170.33,5862,46878
302.27,13992,45012
111,171,36657
114.3,233,35801
233.3,10600,50092
293.37,14214,45840
332.07,18928,57596
393.3,22606,57049
236.57,10190,42457
148.4,2928,38279
93.967,0,30574
109.5,125,37776
211.63,7302,44822
134.13,1107,37484
150.33,2903,46852
205.57,8080,50724
279.07,14252,51554
136.43,1883,41995
253.7,13033,48142
90.033,0,28568
242.7,11975,46534
266.27,13508,45017
89.438,0,36042
332.03,17903,45624
132.63,1371,38807
169.17,4266,43561
279.53,15413,50962
189.5,7909,51906
464.57,27253,50845
110.2,162,40837
109.3,99,37161
129.3,1663,39897
83.267,0,30290
119.5,384,35205
150.07,2907,41280
318.97,16709,45586
136.23,1841,46458
164.03,4514,37959
259.87,11510,44722
126.07,613,41291
186.87,8954,51814
157.13,3293,44973
173.9,5881,42779
361.43,21099,48597
154.23,4075,47149
104.2,18,26289
159.7,4114,50908
169.23,5479,45892
115,266,37874
98.467,0,34272
121.43,412,37224
89.133,0,39482
104.17,35,38519
225.73,10797,43188
254.6,18499,64109
225.9,11188,45061
195.13,8524,52571
96.438,0,27391
142.4,2177,40404
439.5,27837,55826
159.2,4576,43394
221.33,11486,59101
216.83,9294,44158
80.967,0,23748
121.83,784,42184
199.07,6698,38242
328.87,20536,50657
99.367,0,31320
222.8,10467,49143
166.13,4744,44742
151.83,4421,46757
119.7,345,34103
182.6,5670,41181
167.7,5639,49360
198.07,10754,55320
135.87,1117,38757
113.33,139,37394
224.03,9163,46248
158.67,3641,44812
125.67,1544,47517
143.37,3132,43222
102.87,14,30413
380.17,22789,55033
92.267,0,33362
125.6,563,34484
95.2,0,32850
100.13,0,30636
91.433,0,33868
192.87,6168,48479
197.93,4860,39790
95.7,0,33092
200.47,12877,59062
283.57,17046,48224
146.93,2991,38335
264.6,13830,48503
170.8,6978,48896
339.67,16324,51758
165.93,2907,42919
251.23,11442,44926
354.4,18649,47157
85.667,0,28031
142.3,2909,43198
122.43,944,38855
269.33,12188,45382
501.03,31484,56144
197.53,8563,53541
93.567,0,33696
243.6,11522,43651
118.9,438,42752
127.33,800,34312
130.37,941,39587
227.17,10798,50909
202.33,8200,41707
276.47,13782,46735
117.06,171,33430
96.267,0,37103
243.57,11853,48767
133.47,1440,40084
193.57,6314,46242
87.8,0,28787
185.2,3201,42571
181.6,6243,52624
151.93,2813,41071
156.93,3369,44408
88.767,0,31881
114.97,181,36924
164.77,4311,44092
122.23,814,41528
131.77,841,42183
236.1,9573,49875
133.77,1337,45686
104.4,0,32741
120.97,686,41043
179.43,7785,48251
134.7,1004,37591
87.933,0,27538
293.47,15053,43929
146.4,1752,42924
389.23,23435,53893
132.53,1247,38596
227.67,10729,55517
96.733,0,27940
105.2,18,37682
181.53,6483,47492
101.1,17,32694
106.77,48,39034
103.7,9,26449
137.13,1527,37327
139.33,2126,43265
159.9,8880,56918
170.63,4580,53395
139.93,1166,35147
121.73,573,36575
135.63,2699,48822
123.3,754,37027
176,4947,38142
284.2,16170,53243
183.6,7475,48023
195.27,5959,43090
98.267,0,34745
118,279,34161
116.93,397,34112
253.73,12051,45263
160.57,3079,44404
164.47,3487,45717
105.8,25,35438
136.43,2323,41632
440.23,24972,49271
162.83,5970,50627
166,5661,50352
94.933,0,37152
100.67,10,34786
122.93,435,36597
146.8,3308,41306
107.47,42,30068
401.27,23321,51320
254.6,12786,45099
103.73,15,37401
113.47,145,33965
123.2,426,34498
105.63,6,39013
85.167,0,31630
378.7,21155,52178
152.27,2503,36340
109.7,62,32203
339.2,21005,47803
119.57,366,37825
118.27,883,46668
123.3,612,38330
122.57,1133,44993
142.97,1701,37769
177.2,6827,44794
138.33,1816,37103
203.27,9439,51733
173.27,4630,53666
114,197,32986
183.5,5286,48348
453.83,27368,53839
160.6,4438,45946
340.47,18791,51621
357.9,21835,50165
102.37,67,30291
119.47,346,35639
147.97,2080,40235
394.57,22589,50620
189.57,8025,49311
78.933,0,28827
134.17,2040,42206
101,5,34839
103.07,20,34407
105.1,83,30156
158.3,3006,37608
116.57,294,42016
323.73,16722,47037
148.7,5724,55041
114.5,394,41410
104.83,3,33895
101.53,38,36514
107.97,78,36891
147.7,2983,40260
151.1,4833,42486
123.97,450,35868
95.933,0,30650
129.8,963,31549
138.4,2415,47762
148.5,2996,35876
291.07,18596,65715
130,697,38240
135.83,1882,41678
273.17,14550,49904
97.188,0,25457
204.4,10192,52147
141.1,2482,43192
127.93,1062,42695
114.03,200,36971
148.13,2480,39105
119.47,361,37385
114.3,379,36018
170.37,4148,39828
93.267,0,27987
306.3,17660,56451
148.23,3215,47819
115.23,220,38209
217.47,8824,46372
106.63,29,37185
173.03,5085,40864
238.17,10556,51766
105.4,19,40780
154.23,2536,36661
480.87,29585,53813
271.07,12809,50439
149.77,3468,41947
167.93,5021,46690
129.67,787,41138
179.1,5821,40580
141.4,3660,50750
384.37,22698,53699
107,8,36054
140.9,1977,39885
59.667,0,21038
89.833,0,30549
645.03,41833,61451
218.93,9651,39080
369.63,20717,49219
216.7,10611,46485
232.63,8979,41953
135.47,1878,41948
250.87,10870,39913
112.2,114,36887
102.13,0,32886
187.57,4730,38988
390.67,25297,62762
130.13,1183,39473
154.6,2167,37939
197.43,7570,42648
128.7,1604,39886
154.57,3131,45148
470.67,27508,51874
180.03,5454,40279
129.1,1405,46230
249.47,10894,43885
113.2,222,34174
280.7,14993,54529
149.17,6290,52367
91.6,0,27364
114.9,181,36306
339.97,22056,52569
388.3,23084,53537
135.2,1398,39749
229.17,10700,40170
150.87,1747,44241
177.87,4412,45638
192.77,6481,41996
114.5,176,38637
210.27,8741,48494
192.2,7944,49837
175.03,6187,40151
287.17,15613,46536
160.97,4370,42939
110.1,123,42294
171.17,5224,44750
109.5,162,35341
153.9,2528,38995
250.9,14321,50257
497.83,29514,52913
105.97,42,35815
154.1,7248,51855
277.07,12094,40633
88.767,0,35083
309.23,20118,50294
178.37,4339,36201
244.8,11142,44946
119.13,367,33409
278.57,16413,53994
126.2,618,37188
371.57,22466,55275
105.9,41,32801
184.7,5760,41876
161.6,3424,38563
141.97,1553,37568
83.567,0,31650
175.5,5904,46427
161.23,3397,45668
161.17,3112,40022
100.13,4,29441
177.63,7198,45063
102.77,2,34391
182.27,11242,58138
312.93,17593,53035
77.267,0,25823
316.97,17658,52203
165.88,4239,48324
122.73,722,38787
172,4983,42730
120.77,519,36214
136.47,4273,48375
158.6,1938,34648
176.87,5819,41908
124.47,1173,44473
137.2,1689,42408
107.2,90,37808
135.27,970,37562
164.47,4376,40245
175.83,4521,46562
93.833,0,32671
116.97,283,29234
278.07,16804,56045
281.73,13288,51074
237.9,10507,42591
130.8,737,33273
387.1,23435,57415
119.53,546,40039
223.43,10312,50692
89.1,0,27696
167.7,5813,49814
210.7,10205,52445
163.9,5894,49011
190,7090,42222
147.87,2175,45121
95.4,0,32330
135.13,1330,33400
152.37,2717,37978
119.17,665,37740
230.83,9617,42670
203.87,8801,47499
204.13,8457,47606
133.97,1309,40636
140.37,1189,31047
182.2,7497,42076
200.47,6742,43617
362.63,20713,49654
399.07,22779,53945
274.97,11492,46287
138.53,2274,36051
116.37,259,26716
329.07,16317,51071
102.27,11,33185
151,2562,36315
170.63,3465,42867
399.03,24609,55252
147.43,2883,43444
138.07,1411,43635
195.17,9553,54980
118.2,363,39866
111.13,187,33420
340.93,16758,49795
195.5,8465,50243
143.67,2400,41876
130.83,903,35029
289.4,13222,46594
202.43,9294,54869
203.27,8264,46430
84.633,0,32027
97.633,0,25344
302.8,17422,56757
461.2,26754,50220
172.1,4055,46003
100.07,0,29123
238.77,10679,43247
149.5,2687,44483
157.97,4097,51159
113.57,182,31151
100.17,2,35665
236.17,9357,48761
126.57,696,36699
235.3,13707,56740
122.17,1050,40932
270.73,13411,48391
299.73,16498,50539
106.4,29,26859
144.8,3186,45702
286.33,14662,48419
113.2,158,34718
100.37,8,34717
179.47,5998,40125
315.3,18590,55125
172.37,8577,48940
85.1,0,29977
151.57,3756,44654
94.667,0,31258
336.37,19455,51097
255.77,11083,42189
164.37,4899,38291
89.467,0,31854
81.033,0,27816
124.37,731,38823
211.8,9841,42453
86.25,0,25599
180.5,5835,48050
192.23,7312,45337
301.67,15562,45946
107.77,31,32035
164.4,4584,36937
324.27,19766,51405
273.7,14604,51584
108.1,124,37275
144.9,1844,35133
162.27,4088,45476
127.43,1041,40547
119.5,316,36686
110.8,88,37287
335.4,17602,49269
141.73,1914,40037
173.9,3341,42061
377.23,22661,53105
124.73,622,33861
143.53,1463,35018
119.77,327,30141
186.77,7098,50784
96.5,0,32937
126.47,681,36428
113.5,227,36153
396.5,24795,53059
236.5,10208,53116
114.6,174,32169
162.67,2629,42331
107.43,32,27420
111.17,108,33167
404.97,25818,58471
123.4,1483,46731
154.63,1513,36781
167.9,2997,35853
133.9,1176,38974
223.07,10033,46496
124.9,498,34350
88.133,0,31128
187.63,5683,43658
201.03,7293,42885
323.3,18682,53772
222.8,10062,45982
368.73,20746,50716
150.87,2486,46525
248.17,12053,51383
162.93,3559,40259
215.1,9210,41434
130.5,1894,47774
124.33,490,34339
108,171,40421
190.57,6546,46334
204.37,8575,43123
219.53,9293,44892
79.267,0,30829
129.77,1048,35728
